date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,people_total,people_total_2nd_dose,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits,target_death,target_hosp
7/25/2020,202030,RI,44,0.993589744,0.835636364,0.762398224,0.544564153,0.417471264,0.470501475,0.988320434,0.134057971,0.636371231,0.519719306,0.635741713,0.46939328,0.647014021,0.512141297,0.64330782,0.547660044,0.617434435,0.55187619,0.62543927,0.471054461,0.694214509,0.557055438,0.657039404,0.565017728,0.580602775,0.499804066,0.555589102,0.440996053,0.553194616,0.44796566,0.600172688,0.460019209,0.649657822,0.550348918,0,0,0.088237311,,0.048173874,0.285852392,0.20265347,0.056650246,0.059440559,0.108559499,0.100346021,0.296411856,0,0.068322981,0.274483483,0,0.298420929,0.444444444,0.024390244,11,37
8/1/2020,202031,RI,44,0.984615385,0.822545455,0.819886504,0.539666993,0.411034483,0.469026549,0.983152898,0.217391304,0.615430069,0.50139823,0.607898983,0.451803621,0.617676802,0.49303804,0.639959466,0.534393221,0.597126496,0.532186877,0.607905981,0.451264054,0.66704295,0.533562965,0.647736624,0.55438709,0.557788516,0.479491135,0.546993489,0.437498752,0.52776185,0.431690996,0.584290672,0.444085715,0.630815315,0.531576535,0,0,0.061677614,,0.089289715,0.4182687,0.221651284,0.096059113,0.138111888,0.112734864,0.112456747,0.301092044,0.016085791,0.111801242,0.288502938,0,0.320984811,0.444444444,0.012195122,18,60
8/8/2020,202032,RI,44,1,0.820363636,0.874660745,0.522037218,0.424827586,0.449852507,1,0.15942029,0.627964466,0.524759189,0.62938876,0.474634654,0.640754236,0.518753595,0.64605359,0.548292485,0.603256412,0.551699072,0.624338163,0.467504132,0.694580947,0.567443589,0.644045491,0.560919456,0.571697136,0.501943248,0.565290377,0.460804551,0.560079267,0.46924358,0.609811439,0.470898743,0.637604242,0.547261886,0,0,0.037341306,,0.090634103,0.361617501,0.224952942,0.07635468,0.152097902,0.150313152,0.143598616,0.224648986,0,0.031055901,0.309731697,0,0.235448058,0.555555556,0.024390244,5,44
8/15/2020,202033,RI,44,0.957692308,0.822545455,0.630397237,0.496571988,0.410574713,0.439528024,0.934458812,0.202898551,0.609959013,0.499563527,0.601334275,0.439907893,0.607118785,0.478952424,0.634837733,0.53546035,0.595056649,0.529042247,0.611955934,0.440746422,0.639699565,0.514841667,0.647973787,0.5531603,0.558677095,0.480585202,0.550034996,0.435507218,0.527480169,0.422522217,0.588596851,0.437229948,0.623617963,0.526143378,0,0,,,0.067891553,0.307894155,0.199640233,0.044334975,0.11013986,0.160751566,0.140138408,0.355694228,0.101876676,0.01242236,0.300081682,0,0.246744321,0.555555556,0.024390244,2,56
8/22/2020,202034,RI,44,0.917521368,0.751272727,0.77646188,0.49510284,0.378850575,0.460176991,0.893936914,0.144927536,0.591509179,0.463623891,0.580348007,0.402121108,0.576007883,0.439601425,0.619308351,0.494980266,0.593222758,0.498864216,0.566362401,0.386387807,0.631284165,0.489773574,0.628455181,0.511647395,0.55589789,0.447188202,0.556839856,0.415299333,0.5144509,0.392312761,0.56177634,0.394694978,0.609388425,0.488327852,0,0,,,0.082343715,1,0.298447082,0.068965517,0.111888112,0.141962422,0.138408304,0.390015601,0.1769437,0.068322981,0.208059906,0,0.215540301,0.555555556,0.012195122,11,40
8/29/2020,202035,RI,44,0.783760684,0.612363636,0.177646188,0.562193928,0.512183908,0.445427729,0.915027942,0.094202899,0.602527122,0.474177734,0.578570183,0.398252161,0.617735319,0.471189567,0.631136524,0.503971504,0.595507962,0.506416538,0.576857984,0.39144013,0.63405329,0.489909365,0.652644411,0.533585631,0.56191113,0.456371921,0.554521357,0.419765282,0.517874855,0.392477588,0.564619681,0.397129376,0.62414731,0.501866003,0,0,,,0.076293973,0.534637057,0.382794948,0.066502463,0.122377622,0.127348643,0.102076125,0.413416537,0.209115282,0.049689441,0.221838159,0,0.222189345,0.666666667,0.024390244,8,26
9/5/2020,202036,RI,44,0.761965812,0.632,0.099185788,0.58129285,0.530114943,0.469026549,0.887565179,0.086956522,0.634439476,0.498599424,0.599665642,0.400577876,0.623143065,0.471258953,0.664654756,0.530837505,0.634693488,0.542692631,0.60729053,0.406548288,0.658215708,0.498885383,0.683600585,0.558404937,0.589171022,0.483460227,0.589272792,0.449275573,0.558405724,0.408799047,0.600376878,0.412266491,0.650847041,0.52381828,0,0,,,0.070132198,0.464092365,0.423151072,0.07635468,0.101398601,0.129436326,0.119377163,0.338533541,0.042895442,0.142857143,0.34942827,0,0.316847298,0.666666667,0.024390244,23,24
9/12/2020,202037,RI,44,0.802564103,0.678545455,0.099185788,0.599412341,0.530114943,0.402654867,0.935896836,0.094202899,0.656782221,0.535515985,0.669210457,0.469716882,0.677822944,0.523440095,0.683337543,0.558211642,0.639529512,0.558250349,0.665858675,0.46998858,0.721884329,0.565643216,0.697295019,0.577266608,0.59981618,0.50482896,0.619892147,0.491920801,0.593293061,0.461028082,0.645961838,0.4649427,0.675557707,0.555252989,0,0,0,,0.057584584,0.49406143,0.433587346,0.054187192,0.073426573,0.118997912,0.100346021,0.297971919,0,0.01242236,0.284994952,0,0.119201988,0.666666667,0.024390244,2,26
9/19/2020,202038,RI,44,0.805555556,0.673454545,0.429311621,0.565621939,0.395402299,0.423303835,0.948640307,0.076086957,0.665777477,0.534647104,0.664237853,0.452888133,0.674378445,0.513267259,0.696769259,0.556865783,0.662668936,0.56996341,0.644966548,0.441896686,0.739836047,0.571742765,0.703807632,0.571175962,0.621560365,0.515975719,0.609737542,0.471525339,0.582867979,0.437352908,0.639122183,0.449634722,0.691200202,0.559000343,0,0,0,,0.089401748,0.304772953,0.392608841,0.081280788,0.103146853,0.09394572,0.083044983,0.393135726,0.109919571,0.105590062,0.539547755,0,0.505349055,0.666666667,0.024390244,17,21
9/26/2020,202039,RI,44,0.845726496,0.722909091,0.928941525,0.447600392,0.485977011,0.390855457,0.865421937,0.144927536,0.572561143,0.450164762,0.612565789,0.403871315,0.586235433,0.438393171,0.585224578,0.458139486,0.556615081,0.461101903,0.602483182,0.398556739,0.638545397,0.479539678,0.606366723,0.481315109,0.511663424,0.411623652,0.526495465,0.390619474,0.525954242,0.37549146,0.574004984,0.385242353,0.587799362,0.463969893,0,0,0,,0.068899843,0.403242736,0.471135163,0.078817734,0.11013986,0.027139875,0.065743945,0.310452418,0,0.118012422,0.131027043,0,0.095446101,0.777777778,0.036585366,19,40
10/3/2020,202040,RI,44,0.829487179,0.670545455,0.871699975,0.439764936,0.491034483,0.408554572,0.795169172,0.126811594,0.529569635,0.392127851,0.527606597,0.325009335,0.561534767,0.396724961,0.553995666,0.412904261,0.513107378,0.398238866,0.546374381,0.335096507,0.586528506,0.41744828,0.561900505,0.422688849,0.479851821,0.36410723,0.483819966,0.342147922,0.494213868,0.33063993,0.525765266,0.333246943,0.544877091,0.406015291,0,0,0,,0.107550975,0.399320517,0.515756877,0.091133005,0.087412587,0.200417537,0.178200692,0.321372855,0.00536193,0.068322981,0.171435486,0,0.130259931,0.666666667,0.06097561,11,35
10/10/2020,202041,RI,44,0.773076923,0.705454545,0.741179373,0.433398629,0.514482759,0.415929204,0.747796198,0.177536232,0.565769155,0.417647643,0.575530826,0.343400618,0.588785237,0.415348894,0.585414034,0.434248386,0.55391246,0.433495612,0.597038698,0.357860915,0.63613005,0.448801735,0.59894138,0.451241267,0.502651845,0.381913255,0.51186933,0.35875643,0.521851098,0.340689445,0.562214934,0.350824059,0.582491724,0.433432192,0,0,,,0.149451042,0.658932715,0.552272451,0.083743842,0.115384615,0.150313152,0.183391003,0.390015601,0.072386059,0.074534161,0.340110773,0,0.281607192,0.777777778,0.073170732,12,49
10/17/2020,202042,RI,44,0.736752137,0.706181818,0.794966691,0.439764936,0.502068966,0.410029499,0.738302897,0.170289855,0.488842766,0.375788454,0.512317032,0.308808325,0.503952288,0.362332237,0.51944932,0.395260286,0.479549318,0.384507948,0.505484852,0.30637389,0.552893404,0.401823335,0.532439478,0.409592876,0.438706852,0.339787868,0.448992052,0.321044839,0.477337862,0.317518557,0.489988595,0.308206826,0.508060099,0.387073146,0,0,,,0.156509075,0.53800685,0.593698767,0.07635468,0.159090909,0.185803758,0.1816609,0.443057722,0.171581769,0.136645963,0.612388904,0,0.439949027,0.888888889,0.109756098,22,47
10/24/2020,202043,RI,44,0.664957265,0.588363636,0.672094745,0.35553379,0.428965517,0.553097345,0.681986111,0.286231884,0.486414416,0.384098718,0.514459351,0.313329341,0.503125966,0.363602892,0.52261591,0.400281403,0.490391654,0.396660004,0.513132627,0.314060287,0.553481965,0.404819985,0.54029909,0.418785143,0.4413021,0.344130225,0.457301738,0.326940845,0.466326095,0.314102143,0.491306381,0.309290091,0.514003991,0.394733934,0,0,,,0.291732019,0.515108828,0.699883114,0.113300493,0.18006993,0.233820459,0.273356401,0.408736349,0.085790885,0.155279503,0.582912961,0,0.43745877,0.777777778,0.109756098,25,79
10/31/2020,202044,RI,44,0.685042735,0.600727273,0.721687639,0.368266405,0.508965517,0.473451327,0.714534571,0.253623188,0.488116912,0.383329437,0.500192425,0.308579614,0.507049227,0.362341195,0.519956157,0.395904405,0.502662881,0.39859958,0.49667907,0.306003975,0.547037832,0.397088417,0.540505256,0.41803085,0.458218229,0.348409645,0.458307706,0.323793965,0.465961421,0.311115509,0.49210467,0.309932561,0.517051907,0.39288282,0,0,,,0.316379117,0.486520826,0.672756391,0.145320197,0.192307692,0.323590814,0.278546713,0.390015601,0.075067024,0.149068323,0.378882063,0,0.381397326,0.777777778,0.158536585,24,70
11/7/2020,202045,RI,44,0.578632479,0.621090909,0.423143351,0.273751224,0.483218391,0.572271386,0.601293053,0.384057971,0.490466057,0.385785194,0.50913456,0.314693659,0.505214255,0.361337151,0.522180492,0.396621663,0.501434005,0.39472958,0.523232211,0.324224433,0.529616782,0.385615107,0.546043624,0.4190855,0.456995953,0.345747839,0.453698694,0.31670143,0.448161546,0.299956251,0.49697588,0.312800236,0.5187985,0.392767547,0,0,,,0.421913511,0.556292122,0.742766713,0.197044335,0.270979021,0.277661795,0.346020761,0.31825273,0,0.142857143,0.347547754,0,0.326433366,0.666666667,0.219512195,23,106
11/14/2020,202046,RI,44,0.614529915,0.604363636,0.500370096,0.305582762,0.471264368,0.563421829,0.557976945,0.423913043,0.384055664,0.280554633,0.417082852,0.2372977,0.403190689,0.26701394,0.411257075,0.286366219,0.38616044,0.279003529,0.408835617,0.233454251,0.440560178,0.294073522,0.422751276,0.297113114,0.353372036,0.24654113,0.365503385,0.239245281,0.374953927,0.233043184,0.406915833,0.238289626,0.404297754,0.280506082,0,0,,,0.625924266,0.395729754,0.727875099,0.283251232,0.31993007,0.442588727,0.468858131,0.344773791,0.026809651,0.186335404,0.212310044,0,0.159612282,0.666666667,0.317073171,30,117
11/21/2020,202047,RI,44,0.614529915,0.576,0.511719714,0.267874633,0.432183908,0.635693215,0.524446419,0.644927536,0.441054805,0.346215866,0.494839863,0.295419325,0.448054947,0.313570431,0.489304714,0.359998457,0.448771168,0.342431712,0.496644621,0.294054695,0.497339742,0.349238702,0.506827109,0.380300394,0.400851213,0.293919276,0.417126328,0.281364062,0.421184483,0.272986225,0.473876614,0.28294233,0.473518258,0.348400981,0,0,,,0.744118306,0.510855154,0.808754326,0.216748768,0.286713287,0.532359081,0.548442907,0.463338534,0.174262735,0.248447205,0.453034886,0,0.360628033,0.666666667,0.426829268,40,178
11/28/2020,202048,RI,44,0.541025641,0.584,0.352331606,0.283055828,0.458850575,0.632743363,0.482872308,0.699275362,0.412929809,0.33734115,0.452336677,0.273762179,0.449608421,0.323130334,0.449128701,0.334891952,0.439136377,0.336332664,0.441352271,0.262117688,0.495233276,0.358284378,0.483870906,0.368159623,0.383185841,0.280326172,0.419098928,0.280518206,0.39939742,0.26099015,0.448182442,0.26901954,0.452652047,0.337596677,0,0,,,0.628501008,0.373936582,0.666927257,0.307881773,0.416083916,0.624217119,0.664359862,0.475819033,0.211796247,0.322981366,0.958249935,0,0.872829838,0.777777778,0.487804878,52,193
12/5/2020,202049,RI,44,0.402564103,0.474909091,0.276091784,0.27424094,0.186206897,0.865781711,0.390125564,0.894927536,0.517790814,0.410624986,0.581572144,0.344756338,0.55208072,0.382224548,0.561363395,0.408208277,0.538099977,0.397251902,0.587432613,0.345151385,0.602275355,0.428143264,0.602879373,0.446122371,0.468835738,0.325214433,0.498429722,0.318965417,0.510083013,0.325870256,0.577066119,0.337174444,0.561269834,0.40494054,0,0,,,1,0.486189371,0.756724756,0.4408867,0.520979021,0.759916493,0.785467128,0.422776911,0.152815013,0.416149068,0.806586403,0,0.708045223,0.666666667,0.56097561,67,247
12/12/2020,202050,RI,44,0.42008547,0.488,0.218850234,0.187071499,0.389425287,0.743362832,0.392159843,1,0.32426139,0.263007841,0.38752715,0.207634697,0.351947609,0.238886584,0.360696487,0.257855809,0.340338311,0.247711115,0.37734241,0.202243517,0.389670787,0.269813801,0.384431753,0.28100538,0.29879805,0.202554695,0.323240332,0.198137208,0.331266453,0.194283084,0.365626313,0.194246369,0.359284862,0.255123104,0,0,,,0.975128837,0.527593636,0.813414597,0.47044335,0.56993007,0.889352818,0.868512111,0.583463338,0.321715818,0.596273292,0.512850066,0,0.434659565,0.888888889,0.62195122,96,276
12/19/2020,202051,RI,44,0.466239316,0.565090909,0.202812731,0.16503428,0.384367816,0.722713864,0.424135432,0.898550725,0.386517109,0.329228835,0.433939117,0.245090581,0.418942557,0.292152241,0.444488691,0.331309654,0.414662006,0.312334074,0.425816353,0.239697515,0.469180439,0.337069648,0.467242609,0.352266252,0.360308211,0.25517333,0.370157665,0.232566949,0.381800925,0.23285705,0.417168586,0.230197864,0.435187385,0.321067734,0.024277228,0,,,0.687093883,0.434427135,0.718607687,0.512315271,0.664335664,0.563674322,0.581314879,0.647425897,0.394101877,0.720496894,0.625161586,0,0.603955375,0.555555556,0.719512195,116,248
12/26/2020,202052,RI,44,0.434615385,0.596363636,0.123612139,0.127815867,0.28183908,0.855457227,0.389751444,0.826086957,0.453761749,0.408729459,0.526216149,0.3206369,0.4895902,0.351088552,0.540774752,0.419200709,0.48359872,0.376597165,0.518891142,0.312583975,0.580928985,0.43484926,0.55135532,0.429682575,0.419257204,0.306684836,0.462979268,0.300122302,0.455406572,0.292833504,0.521092804,0.305849235,0.515503545,0.393989804,0.140039604,0,,,0.607663007,0.463457077,0.742721173,0.598522167,0.634615385,0.584551148,0.534602076,0.694227769,0.528150134,0.49068323,0.457398356,0,0.384444704,0.555555556,0.695121951,79,228
1/2/2021,202053,RI,44,0.466666667,0.68,0.091783864,0.265426053,0.12183908,0.87020649,0.392171534,0.789855072,0.670144811,0.587807058,0.841013803,0.514267348,0.779185729,0.547415691,0.768924943,0.578962968,0.710336204,0.531989766,0.838889389,0.507469696,0.849874608,0.624556012,0.79875467,0.606162998,0.641417757,0.446741577,0.718357233,0.454181965,0.721891227,0.464645793,0.827158298,0.487888377,0.761568359,0.562704106,0.337029703,0,,,0.781761147,0.417992487,0.737886332,0.778325123,0.702797203,0.709812109,0.648788927,0.661466459,0.466487936,0.453416149,0.770186127,0,0.67672877,0.555555556,0.707317073,73,218
1/9/2021,202101,RI,44,0.467948718,0.44,0.380212189,0.219392752,0.113563218,0.926253687,0.424299109,0.804347826,0.457304103,0.422251913,0.557531686,0.330344789,0.532037858,0.369237109,0.525828962,0.393242036,0.531968893,0.396923289,0.551735513,0.323611417,0.560243081,0.408389344,0.560709125,0.422868258,0.489742535,0.337518459,0.497131636,0.313723043,0.486410561,0.303214242,0.556121589,0.316900074,0.539757291,0.396236007,0.553366337,0.056938375,,,0.875308089,0.480416529,0.859288664,0.701970443,0.695804196,1,0.901384083,0.581903276,0.278820375,0.863354037,0.439079147,0,0.360738624,0.888888889,0.719512195,139,222
1/16/2021,202102,RI,44,0.383760684,0.421090909,0.160375031,0.291380999,0.349885057,0.771386431,0.431524306,0.894927536,0.310946194,0.286899947,0.370118619,0.197142865,0.385052865,0.251093471,0.363182167,0.259687522,0.356297628,0.252170196,0.393815498,0.212489334,0.398833072,0.271310028,0.377923749,0.26996937,0.325501964,0.213478472,0.343999521,0.204097373,0.334393352,0.190140305,0.379274982,0.198854522,0.369848651,0.256749812,0.64819802,0.292703781,,,0.724848756,0.568638824,0.927568462,0.603448276,0.627622378,0.770354906,0.700692042,0.44149766,0.117962467,0.552795031,0.728699897,0,0.566724817,0.666666667,0.719512195,89,247
1/23/2021,202103,RI,44,0.385897436,0.384,0.240315815,0.233104799,0.385287356,0.706489676,0.446524189,0.75,0.356368622,0.294214055,0.422097901,0.194248779,0.410773421,0.234346599,0.404571982,0.252471607,0.39275964,0.254244652,0.418124134,0.1968996,0.451900833,0.265692547,0.410190362,0.257922171,0.365795311,0.221128493,0.377193898,0.204849566,0.385870584,0.189727778,0.413095379,0.191686808,0.407589717,0.251769149,0.787722772,0.416270821,,,0.586825006,0.475941885,0.968888518,0.593596059,0.589160839,0.828810021,0.712802768,0.379095164,0.104557641,0.48447205,0.796209003,0,0.749879947,0.555555556,0.670731707,78,207
1/30/2021,202104,RI,44,0.379059829,0.333090909,0.261781396,0.232615083,0.349885057,0.715339233,0.460238034,0.724637681,0.441611807,0.337511268,0.475733508,0.197069061,0.482928649,0.248976066,0.501070415,0.283139478,0.470788371,0.282708237,0.479874572,0.202096125,0.522517754,0.276601037,0.521138613,0.298015575,0.42445824,0.239979501,0.434986651,0.218627338,0.432244977,0.193198307,0.484632683,0.208169159,0.491066527,0.27690654,0.867227723,0.727816835,,,0.495854806,0.473317865,1,0.5591133,0.596153846,0.657620042,0.579584775,0.471138845,0.209115282,0.440993789,1,0,1,0.666666667,0.56097561,71,200
2/6/2021,202105,RI,44,0.315811966,0.257454545,0,0.183153771,0.380229885,0.735988201,0.440549957,0.115942029,0.182263585,0.152787274,0.208474128,0.046450552,0.218857953,0.092508249,0.213880602,0.101643118,0.202304606,0.11067113,0.211467971,0.050647017,0.221234329,0.088484509,0.219050701,0.106785364,0.193151014,0.100288637,0.177490865,0.07516768,0.19808295,0.062363774,0.219832796,0.06140882,0.210978355,0.101535903,1,1,,,0.308312794,0.256214783,0.676991621,0.421182266,0.533216783,0.60960334,0.5,0,0.008042895,0.360248447,0.373047882,0,0.325126074,0.666666667,0.43902439,58,32
3/7/2020,202010,SC,45,0.973499313,0.454556456,0.450916082,0.932784959,1,0.004758883,0.558825141,,0.884429358,1,0.742476799,0.949155459,0.773962654,0.903172423,0.862333874,1,1,1,0.694459063,0.866297143,0.776169805,0.902816446,0.861951613,1,1,1,1,1,0.782136398,1,0.887383593,1,0.863403539,0.998838066,0,0,0.832803671,,0,0,0,0,0,0.004322372,0,0.809859155,0,0,0,0,0,0,0,0,
3/14/2020,202011,SC,45,1,0.55113155,0.49502375,0.978965922,0.985889343,0.039022843,0.578935832,,0.834286308,0.938108885,0.706756422,0.89261846,0.734626729,0.852244864,0.811751048,0.939902759,0.906022097,0.910919495,0.658797363,0.811418394,0.723324047,0.839254415,0.817829509,0.946900305,0.926394549,0.927222677,0.94220753,0.945980887,0.730089471,0.924741803,0.843787022,0.946569683,0.810920014,0.935658633,0,0,0.962836801,,0.000240874,0.000396895,0.000384614,0,0,0.004322372,0,0.816901408,0.02,0,0,0,0,0.137931034,0.057142857,0,
3/21/2020,202012,SC,45,0.98396212,0.818951954,0.883284325,1,0.967916821,0,0.595238095,,0.501227708,0.558051876,0.383579216,0.490187568,0.432225305,0.500512975,0.509666224,0.576237153,0.606562059,0.589314859,0.359468702,0.451097133,0.425267396,0.493978829,0.509259906,0.575977463,0.59933214,0.578380687,0.595234207,0.586185616,0.413720442,0.522991578,0.521608525,0.577234789,0.499307364,0.565969896,0,0,1,,0.003666631,0.004578329,0.004554827,0,0,0.004322372,0,0.886541471,0.325714286,0.005025126,0,0,0,0.137931034,0.214285714,3,
3/28/2020,202013,SC,45,0.467618757,1,0.618638317,0.741950646,0.615447456,0.481281726,0.266562551,,0.307910187,0.373700095,0.256901926,0.35642747,0.275793982,0.353501309,0.306787133,0.381360391,0.312449959,0.331178789,0.236556493,0.326762847,0.276610528,0.353462155,0.313763074,0.389920217,0.315983065,0.330329434,0.321223577,0.342554584,0.27308079,0.377032467,0.315088369,0.380998106,0.295030625,0.368065,0,0,0.596131303,,0.010304036,0.004610401,0.005466505,0,0,0.004322372,0.110509209,0.863067293,0.257142857,0.020100503,0,0,0,0.103448276,0.5,12,
4/4/2020,202014,SC,45,0,0.239622413,0.258651889,0.285311398,0.29506127,0.784898477,0.043933914,,0.086123853,0.1449156,0.071586964,0.145068959,0.073097381,0.137241552,0.086814726,0.141912936,0.080701906,0.104330677,0.066888784,0.137320052,0.077396624,0.141126314,0.085210337,0.142164482,0.081499174,0.106713909,0.085077336,0.11757597,0.078907585,0.153309753,0.090875447,0.144368258,0.078523194,0.13424229,0,0,0.290016713,,0.036826892,0.056070495,0.054707782,0,0,0.004322372,0.150595883,0.834115806,0.142857143,0.041876047,0,0,0,0.137931034,0.514285714,25,
